original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing_original,sender
17579,"Dear Customer, we have successfully processed the payment of Rs 095.23 for Google Play, as per Standing Instruction VcA4dgdLPq, on 02/06/2022 for your ICICI Bank Credit Card 1057. You can manage your Standing Instructions by visiting www.icicibank.com-Cards-Credit Cards-Standing Instruction & Recurring Charges-Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,9,False,
21036,"INR1,305.45 debited on Credit Card XX0037 on 09-Dec-20.Info:RAZ*Sponsifyme.Avbl Lmt:INR038.61.Call 18002662 for dispute or SMS BLOCK 2004 to 7524451973",False,NOT_OTP,auto_not_otp,16,True,
20064,Count#0: Rs 404 paid by UPI gandXX@okicici at 9:04 PM. It will settle to your bank by 10 am tomorrow. Visit b.paytm.me :Paytm,False,NOT_OTP,auto_not_otp,14,True,
70305,ഏതു സങ്കടത്തിൽ നിന്നും കര കയറാനുള്ള ഒരേയൊരു വഴി നമ്മളേക്കാൾ സങ്കടമുള്ളവരുടെ കഥകൾ കേൾക്കുക എന്നത് തന്നെയാണ്''.....!!,False,NOT_OTP,auto_not_otp,34,True,
61519,No,False,NOT_OTP,auto_not_otp,17,False,+917019137405
synthetic_UPI_TXN_OR_PIN_OTP_d3ac65e3,OTP for ICICI UPI transaction on AMAZON PAY is 376427. Do not share with anyone.,True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
66214,Hi pa Give u free time I ll call you,False,NOT_OTP,auto_not_otp,26,False,
36700,Ref:IN2900061668B21559 We have received your request for Amortization schedule and will process it within 1 working days. -StanChart,False,NOT_OTP,auto_not_otp,47,False,
6183,"INR 7,520.69 spent on ICICI Bank Card XX5625 on 30-Jun-24 at IND*Amazon. Avl Lmt: INR 0,70,179.22. To dispute,call 18002662/SMS BLOCK 7007 to 8857508400",False,NOT_OTP,auto_not_otp,6,False,
47203,150p contacted dating entered fancy landline phone service,False,NOT_OTP,auto_not_otp,68,True,
52083,"अगर आपको किसी और चीज़ में मदद चाहिए, तो कृपया बताएं।",False,NOT_OTP,auto_not_otp,78,False,
67352,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. å£1.50 SP:Tyrone,False,NOT_OTP,auto_not_otp,28,True,
41264,fun yes,False,NOT_OTP,auto_not_otp,56,False,
51943,एक नौकरी के लिए देख रहे हैं? हमें रास्ता प्रदान करने का मौका दें! जॉबसागर.कॉम पर उम्मीदवार के रूप में अपना बायोडाटा जमा करें और अपने दरवाजे पर अपनी सपनों की नौकरी प्राप्त करें। - टीम जॉबसागा,False,NOT_OTP,auto_not_otp,78,True,
3640,<#> 5160 is the One Time Password (OTP) for your login to the Vi App. OTP is valid for next 10 minutes. Please do not share with anyone. vefx2VyVu+1,True,APP_LOGIN_OTP,success,1,False,VX-VILOTP
45295,25 440 62468 ac friend frnd inviting reply send sms stop www yes,False,NOT_OTP,auto_not_otp,64,True,
59502,No,False,NOT_OTP,auto_not_otp,13,False,+917019137405
64422,No,False,NOT_OTP,auto_not_otp,23,False,+917019137405
synthetic_UPI_TXN_OR_PIN_OTP_8d3f7dfa,294084 is your OTP for INR 5052.33 transaction on AMAZON PAY using ICICI Bank Credit Card XX1933. OTPs are SECRET. DO NOT disclose,True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
synthetic_FINANCIAL_LOGIN_OTP_e88d81b3,"આપનો Yes Bank લોગિન OTS, 76543219 છે! વૈધતા 5 મિનિટ. કોઈને શેર નહીં.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False,
54735,Use 531921 as your login OTP. OTP is confidential. Paytm never calls you asking for OTP. Sharing it with anyone gives them full access to your Paytm Wallet.,True,FINANCIAL_LOGIN_OTP,success,3,False,
9371,"Dear Mr. GANDHARV S BAKSHI,
your health check -up reports have been generated. To Download please visit -web portal <https://www.careinsurance.com/rhicl/login> / Mobile app <https://bit.ly/2ASNR9g>. Team CHI",False,NOT_OTP,auto_not_otp,13,True,VM-CARETX
28677,"Dear Patron, Your ACT bill on A/C 102596479355 for month of AUG-2021 Due: 378.17 Due date: 15-AUG-21 Pay @ fb7y.app.link/pay?username=102596479355 ACT",False,NOT_OTP,auto_not_otp,31,True,VK-ACTGRP
synthetic_DELIVERY_OR_SERVICE_OTP_994ead91,"ZomatoFood: Your delivery code is 4631. Don't share it. If not yours, reply STOP.",True,DELIVERY_OR_SERVICE_OTP,synthetic,synthetic,False,
17526,895119 is OTP for txn of INR 512.16 at DAILYDEL S on ICICI Bank Credit Card XX5927. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,9,False,
67868,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",False,NOT_OTP,auto_not_otp,29,True,
62426,No,False,NOT_OTP,auto_not_otp,19,False,+917019137405
44403,08718720201 150p 2lands 500 86688 balance cash cc currently hg hmv maximize msg pounds quiz row send suite342 ur w1j6hl,False,NOT_OTP,auto_not_otp,63,True,
49983,বাড়ির পাশে একটি মেজবান রাখা হয়।,False,NOT_OTP,auto_not_otp,74,False,
synthetic_FINANCIAL_LOGIN_OTP_a544b9f4,Use 82365439 as your HDFC Securities login code. Valid for next 5 minutes. Don't share!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False,
68706,"మేము రెండు విజయవంతమైన బైబ్యాక్‌లను కలిగి ఉన్నాము మరియు మూడవది సోమవారం నాడు జరుగుతుంది మరియు అనేక వందల మంది వ్యక్తులు వారి FSలో గొప్ప రాబడిని అందుకున్నారు, నిజానికి చాలా మంచి రాబడి!!",False,NOT_OTP,auto_not_otp,31,True,
31675,Hi! we've delivered your order 16269357108059194 from Slice. Share your feedback at https://shprkt.in/HmKSydkLf8vq?t=978cf . Powered by Shiprocket,False,NOT_OTP,auto_not_otp,37,True,VKSHPRKT
synthetic_APP_ACCOUNT_CHANGE_OTP_d2c3403b,"Reset your account information with OTP 9264, from ICICI Bank Net Banking. Valid once!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
55423,Rs 0317 withdrawn from A/c xx 9176 on 28/12/17 at KVB ATM  C0480301.Txn# 736212007512 .Avl bal Rs 74271.88.,False,NOT_OTP,auto_not_otp,5,False,
45048,00 150 16 85023 chance claim cs discount m263uz member mobile offer offers pobox84 reply savamob shop sub text today unsub ur vouchers worth yes,False,NOT_OTP,auto_not_otp,64,True,
72387,ನನ್ನ ಪ್ರೀತಿ ನಿಮ್ಮ ಸಾರ್ಥಕತೆಗೆ ಅಡ್ಡಿ ಹೊಂದಲಿ.,False,NOT_OTP,auto_not_otp,39,False,
68569,"మేము FS2 నుండి బయటపడిన వెంటనే ఈ ఆఫర్ ముగుస్తుందని గుర్తుంచుకోండి. ఎవరైనా సద్వినియోగం చేసుకోవాలని నిర్ణయించుకుని, పెద్ద మొత్తానికి వెళ్లి,",False,NOT_OTP,auto_not_otp,31,True,
29599,The OTP token for your SMS Gupshup Enterprise account (9754961276) is ZNCYAR .Please enter the OTP to login into your account.,True,APP_LOGIN_OTP,success,33,True,
20927,Acct XXX183 debited with INR807.46 on 05-Sep-20 and suprdaily.razorpay@hdfcbank credited.Info:UPI-024908699018.Call 18002662 for dispute or SMS BLOCK 696 to 6784985319,False,NOT_OTP,auto_not_otp,16,True,
synthetic_DELIVERY_OR_SERVICE_OTP_43daac94,SBI HomeServe technician visit confirmation OTP: 4213. Don't share this code with strangers.,True,DELIVERY_OR_SERVICE_OTP,synthetic,synthetic,False,
55854,Get Rs.49 cash back on a recharge of Rs.307 & above for your Jio number 4495345039 with PhonePe. Click http://jio.com/r/EjadL8Fs to recharge NOW. T&C apply,False,NOT_OTP,auto_not_otp,5,True,
61466,No,False,NOT_OTP,auto_not_otp,17,False,+917019137405
synthetic_UPI_TXN_OR_PIN_OTP_7379ff49,294084 is your OneTime Password (OTP) for ₹5052.33 transfer on PhonePe using ICICI Bank Debit Card XX1933. DO NOT SHARE.,True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
8502,"INR 15.22 spent on ICICI Bank Card XX7003 on 08-Jan-24 at CHAAYOS HSR LAY. Avl Lmt: INR 6,17,827.05. To dispute,call 18002662/SMS BLOCK 7007 to 1950931083",False,NOT_OTP,auto_not_otp,11,False,
54659,Welcome to Chhattisgarh BSNL Network. Have a pleasant stay.,False,NOT_OTP,auto_not_otp,3,False,
15764,"""Dear Customer,the Merchant EMI transaction of Rs  01044.24 for ICICI Bank Credit Card XX1075 has been cancelled UB  52-IUC-5714.""",False,NOT_OTP,auto_not_otp,5,False,
55318,"WhatsApp code 915-123.

You can also tap on this link to verify your phone: v.whatsapp.com/915123",True,APP_LOGIN_OTP,success,4,True,
70334,നക്ഷത്രങ്ങളേക്കാള്‍ മൊഞ്ചായിരുന്നു കരിമഷിയെഴുതിയ അവളുടെ കണ്ണുകള്‍ക്ക്,False,NOT_OTP,auto_not_otp,34,False,
34801,Bill Paid for Vodafone Postpaid Mobile Number 6876502356. Amount - Rs.978.77. BBPS Ref#:  BD01CAAXZ320. Operator Ref#: EURN020120063717I5CDX-0007.  Details: https://amzn.in/d/f3OLoI7,False,NOT_OTP,auto_not_otp,43,False,
23639,"INR056.57 debited on Credit Card XX0673 on 05-May-20.Info:AMAZON PAY INDI.Avbl Lmt:INR75,682.55.Call 18002662 for dispute or SMS BLOCK 7007 to 7380459959",False,NOT_OTP,auto_not_otp,21,True,
66093,அன்புள்ள 9445xxxx56 வெற்றி 1 வது பரிசு ரூ. 21,False,NOT_OTP,auto_not_otp,26,True,
22063,"INR 4,637.50 spent on ICICI Bank Card XX2327 on 03-Feb-22 at DAILYDEL SOLUTI. Avl Lmt: INR 94,828.31. To dispute,call 18002662/SMS BLOCK 7007 to 6908848817",False,NOT_OTP,auto_not_otp,18,False,
3382,"Dear Customer, 2.50 Play Credits in your Fun City card will expire RU 19-RSQ-7532. Use them before they lapse! Please ignore if already used.",False,NOT_OTP,auto_not_otp,1,False,
synthetic_FINANCIAL_LOGIN_OTP_b5cb2267,"₹1,00,000 invested in Axis Direct! Your login OTP is: 82345678. Use within 2 hours.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False,
47246,day end freemsg fun games horny live love msg netcollex ready reply sex stop today town,False,NOT_OTP,auto_not_otp,68,True,
31948,"Hi good afternoon.


This is Anil from EATFIT restaurant manager,

I hope u have enjoyed the meal 

Kindly give awesome feedback
If you have any issues on the meal kindly give a call for this number 

Thanks",False,NOT_OTP,auto_not_otp,38,False,+918660781103
8224,521666 is OTP for txn of INR 245.17 at DAILYDEL SO on ICICI Bank Credit Card XX5975. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,10,False,
63066,No,False,NOT_OTP,auto_not_otp,20,False,+917019137405
4821,598500 is OTP for txn of INR 786.33 at Amazon  Deb on ICICI Bank Credit Card XX2812. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,3,False,
28950,Your eat.fit order for the day has been delivered at reception as per your instruction.,False,NOT_OTP,auto_not_otp,32,False,VK-CULTFT
synthetic_APP_ACCOUNT_CHANGE_OTP_b4e165e8,Reset your profile picture on Axis Mobile App using OTP: 7654. Keep your info private and secure.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
32837,"Decathlon DSI JP NAGAR CONNECT
Date: 03-02-2022 11:05
Total Bill: Rs. 260
Quantity: 1
Bill: yourbill.me/1m9almjkz6jp5jv

-BillMe",False,NOT_OTP,auto_not_otp,39,False,
21803,"INR 363.91 spent on ICICI Bank Card XX8259 on 22-Sep-22 at CRED. Avl Lmt: INR 5,14,431.25. To dispute,call 18002662/SMS BLOCK 7007 to 1124349171",False,NOT_OTP,auto_not_otp,17,False,
29601,The OTP token for your SMS Gupshup Enterprise account (5264142078) is VFMPWS .Please enter the OTP to login into your account.,True,APP_LOGIN_OTP,success,33,True,
3410,PLEASE SHARE THIS CODE ONLY WHEN YOUR ORDER IS DELIVERED : 8463. Swiggy Order 208421480621490 from TROT - The Republic Of Taste,True,DELIVERY_OR_SERVICE_OTP,success,1,False,JM-SWIGGY-S
synthetic_FINANCIAL_LOGIN_OTP_388073ee,Your ICICI Bank FASTag portal OTP is 98217348. Valid for next 5 minutes only. Do not share!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False,
13395,"Dear Customer, INR 2,777.35 is debited on ICICI Bank Credit Card XX6921 on 02-Nov-21. Info: AMAZON. Available Limit: INR 7,33,276.45. Call on 18002662 for dispute or SMS BLOCK 7007 to 2243260997.",False,NOT_OTP,auto_not_otp,1,False,
6042,PLEASE SHARE THIS CODE ONLY WHEN YOUR ORDER IS DELIVERED : 6803. Swiggy Order 185516446025137 from Instamart,True,DELIVERY_OR_SERVICE_OTP,success,6,False,TX-SWIGGY
68067,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",False,NOT_OTP,auto_not_otp,30,False,
18352,"INR 511.13 spent on ICICI Bank Card XX8224 on 10-May-23 at SWIGGY. Avl Lmt: INR 9,92,908.88. To dispute,call 18002662/SMS BLOCK 7007 to 6960300208",False,NOT_OTP,auto_not_otp,10,False,
12715,167993 is OTP for txn of INR 965.20 at AMAZON on ICICI Bank Credit Card XX8469. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,19,False,
30665,"Hi Gandharv, your eatfit.in lunch subscription has been successfully renewed and you will receive the first meal on 3rd Oct. Adjusted amount: Rs.8, Renewal discount: Rs.357, Other discounts: Rs.6, Amount paid: Rs.0587. Thanks.",False,NOT_OTP,auto_not_otp,35,False,
synthetic_FINANCIAL_LOGIN_OTP_9bdee59f,Your login OTP for HDFC Securities is: 93214562. Do not share this with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False,
56078,"You have used 90% of your daily 1 GB high speed internet quota on your Jio Number 7965824622 as of 15-Oct-17 18:51 Hrs. After consumption of 1 GB data, internet speed will be reduced to 128 kbps if you do not have an active data plan. To continue enjoying 4G speed, recharge now. Click http://tiny.jio.com/BuyAddOn",False,NOT_OTP,auto_not_otp,6,True,
synthetic_APP_ACCOUNT_CHANGE_OTP_9c233966,Update your address with SBI using OTP 9362. Never share with anyone!,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
72157,ಈಗಲೂ ನೆನಪಿದೆ  ದಿನ ಬೆಳಿಗ್ಗೆ ಎದ್ದಾಗ ನಾನು ಹಾಡು ಕೇಳುತ್ತಾನೆ ತುಂಬ ಚೆನ್ನಾಗಿದೆ,False,NOT_OTP,auto_not_otp,38,False,
synthetic_GENERIC_APP_ACTION_OTP_31adc57d,"Your device linking OTP for Ola Cabs is: 9432, valid for 5 minutes only. Do not disclose to anyone.",True,GENERIC_APP_ACTION_OTP,synthetic,synthetic,False,
11081,"SIP of Rs.0,298.38 in NIMF Small Cap Fnd,Folio-477264254142 is processed with NAV 85.7420 & 46.649 units on 02/05/2022.T&C at https://bit.ly/2PErr6g . NIMF",False,NOT_OTP,auto_not_otp,16,True,
synthetic_FINANCIAL_LOGIN_OTP_0cd50781,Use 9351 as OTP to login to Axis Bank Mobile App. This code is valid for next 10 minutes only! Do not share it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False,
3156,391962 is the OTP for INR 060.67 transaction on Swiggy Limi using ICICI Bank Credit Card XX5083. OTPs are SECRET. DO NOT disclose,True,BANK_OR_CARD_TXN_OTP,success,2,False,
19988,"Your Ola booking CRN: 9713379282 is confirmed for 07:00PM, 06 Dec . We will share ride details with you 1 hour before your pickup. Have a safe journey!",False,NOT_OTP,auto_not_otp,14,False,
68881,ఉప్మా నూక,False,NOT_OTP,auto_not_otp,31,False,
69123,లేడిస్ వాయిస్ పెట్టాసింధ్ సూపర్గా ఉంది,False,NOT_OTP,auto_not_otp,32,False,
10866,"INR 539.14 spent on ICICI Bank Card XX6873 on 18-Nov-23 at YOUTUBE CYBS. Avl Lmt: INR 4,94,836.80. To dispute,call 18002662/SMS BLOCK 7007 to 8321731463",False,NOT_OTP,auto_not_otp,16,False,
14736,"INR 527.32 spent on ICICI Bank Card XX4791 on 12-Jun-23 at IND*Amazon.in. Avl Lmt: INR 2,02,028.14. To dispute,call 18002662/SMS BLOCK 7007 to 8070598237",False,NOT_OTP,auto_not_otp,3,False,
47681,000 10p 2nd 750 bt claim congratulations contact easy friend good just minute national pound prize rate thanks time tried won xmas,False,NOT_OTP,auto_not_otp,69,True,
15466,ICICI Bank Acct XXX112 debited for INR 05.49 on 14-Oct-21 & BRAHMIN TIFFIN AND COFFEE credited.UPI:128795554923.Call 18002662 for dispute or SMS BLOCK 696 to 3546785590.,False,NOT_OTP,auto_not_otp,5,False,
65172,எவன்டா அந்த டீம் செலக்டர்.. யார துக்கணும் னு தெரியல... வில்லியம்சன் விட ..SRH சிறந்த கேப்டன் கிடைக்கத்துடா,False,NOT_OTP,auto_not_otp,24,False,
56644,bro... proxy bro,False,NOT_OTP,auto_not_otp,7,False,
16526,"Your transaction in 11648851/25 has been processed successfully. Please click here https://cams.co.in/12U5T4jbYbN to view your account statement. The password to open the statement is your PAN. Regards, Kotak MF.",False,NOT_OTP,auto_not_otp,7,True,VD-KOTAKM
9820,Refund of Rs 719.9 has been initiated for your Swiggy order 165332291499556. Updated balance should reflect in 4-7 days. http://swig.gy/refunds,False,NOT_OTP,auto_not_otp,13,True,
